source_url,title,year,source,protagonist,author,confidence,method,evidence,description
https://hoerspiele.dra.de/detailansicht/1448805,Das türkische Rezept oder Leichenschmaus mit Erinnerungen (mit Musikwalzer),1978,DRA,Turkish Recipe,Helga M. Novak,medium,first named figure in description,"""The Turkish Recipe"" is handwritten by a man who was arrested on the spot in a dark past (1938).","""The Turkish Recipe"" is handwritten by a man who was arrested on the spot in a dark past (1938). Now a pastry chef is on the trail of the remains of the cookbook - until his own sudden death."
https://hoerspiele.dra.de/detailansicht/1448840,Tagebuch einer Anpassung,1975,DRA,Tagebuch,Ernst Bruun-Olsen,low,curated title fallback,Teacher Graversen decides to keep a diary.,Teacher Graversen decides to keep a diary. What initially looks like a report about his marital crisis and a few women's stories ends up being the story of an opportunist who condemns himself by justifying himself.
https://hoerspiele.dra.de/detailansicht/1448839,Das Tagebuch des Benjamin Gniebel,1963,DRA,The author,Gerhard Niezoldi,medium,opening role phrase,"The author tells the story of the Gniebel family, who led a quiet, harmonious life for years until their son Paul suddenly discovers that his sister Hilde is having a relationship with a married man.","The author tells the story of the Gniebel family, who led a quiet, harmonious life for years until their son Paul suddenly discovers that his sister Hilde is having a relationship with a married man."
https://hoerspiele.dra.de/detailansicht/1448841,"Tagebuch einer Liebe oder Jetzt erzählen wir uns eine Geschichte, in der jetzt immerzu jetzt bleibt",1978,DRA,Veronika and Jens,Alfred Behrens,medium,curated title override,"In West Berlin, on the S-Bahn in the morning, they get to know each other, Veronika and Jens; she on the way to the bookstore where she works and he, married, on the way to university.","In West Berlin, on the S-Bahn in the morning, they get to know each other, Veronika and Jens; she on the way to the bookstore where she works and he, married, on the way to university."
https://hoerspiele.dra.de/detailansicht/1449067,Die Erinnerungen von Ludolf Ursleu dem Jüngeren (1. Teil),1979,DRA,Ricarda Huch,Ricarda Huch,medium,first named figure in description,The important social novel by 28-year-old Ricarda Huch (seven years before Thomas Mann) describes the fate of a Hanseatic patrician family and takes up the theme of love versus reality.,The important social novel by 28-year-old Ricarda Huch (seven years before Thomas Mann) describes the fate of a Hanseatic patrician family and takes up the theme of love versus reality.
https://hoerspiele.dra.de/detailansicht/1449069,Die Erinnerungen von Ludolf Ursleu dem Jüngeren (2. Teil),1979,DRA,Memories,Ricarda Huch,medium,first named figure in description,A radio work based on Memories of Ludolf Ursleu the Younger (novel) text adaptation: Barbara Bondy.,A radio work based on Memories of Ludolf Ursleu the Younger (novel) text adaptation: Barbara Bondy.
https://hoerspiele.dra.de/detailansicht/1449433,Sympathetic Streams,2003,DRA,Sympathetic Streams,Marita Loosen,high,portrait title is name,Sympathetic Streams,"""Composers often have a similar problem with sound as some painters have with academic painting: you can also be overtrained. The exciting thing about visual artists' engagement with sound is their naivety towards what they produce."" (Terry Fox) The man who says this is one of the unsung stars of the art scene."
https://hoerspiele.dra.de/detailansicht/1449453,Die Mimen kommen,2003,DRA,Greece,Camille Schlosser,medium,first named figure in description,The theater holidays begin and the mimes go to Greece like every year.,"The theater holidays begin and the mimes go to Greece like every year. There they tell each other what the past was like, brag, and are jealous. A fun piece about life “off the stage”."
https://hoerspiele.dra.de/detailansicht/1450550,Ediths Tagebuch,1990,DRA,America,Patricia Highsmith,medium,first named figure in description,The story of a marriage and a young woman in America in the second half of the 20th century: Edith Howland moves from New York to the countryside with her husband Brett and son Cliff.,The story of a marriage and a young woman in America in the second half of the 20th century: Edith Howland moves from New York to the countryside with her husband Brett and son Cliff.
https://hoerspiele.dra.de/detailansicht/1450729,...und Respekt vor zu Erziehenden,1973,DRA,Gisela Steineckert,Günter-Klaus Kellas,medium,first named figure in description,"06'47 (original sound) Gisela Steineckert (several times) on audience reactions to the original broadcast of her radio work ""The Last Page in the Diary"" / on raising young people and the generational conflict between parents and young people / on reflecting on her daughter's upbringing / on her dealings with young people / In between, recordings of several…","06'47 (original sound) Gisela Steineckert (several times) on audience reactions to the original broadcast of her radio work ""The Last Page in the Diary"" / on raising young people and the generational conflict between parents and young people / on reflecting on her daughter's upbringing / on her dealings with young people / In between, recordings of several…"
https://hoerspiele.dra.de/detailansicht/1462397,Zum 50. Geburtstag des rheinischen Hörspiels,1977,DRA,Rhenish,Theo Rausch; Manfred Brückner,medium,first named figure in description,For the 50th birthday of the Rhenish radio work.,For the 50th birthday of the Rhenish radio work.
https://hoerspiele.dra.de/detailansicht/1458120,Früher - das ist heute noch,1979,DRA,During,Klaus Antes,medium,first named figure in description,"During research in the Kalk district of Cologne, a project group from the radio work department happened to meet Ms.","During research in the Kalk district of Cologne, a project group from the radio work department happened to meet Ms. B. They approached her after receiving information because she should know the district; after all, she had even lived in the same house for over fifty years."
https://hoerspiele.dra.de/detailansicht/1466628,Gerhard Rühm,1976,DRA,Gerhard Rühm,Gerhard Rühm; Klaus Schöning,high,portrait title is name,Gerhard Rühm,"The radio work is based on a piece of a newspaper report, according to which a man is robbed and undressed on a country road one winter night, waiting in vain for help from drivers and ultimately freezing to death."
https://hoerspiele.dra.de/detailansicht/1466033,Die Sinnlichkeit der Mikrokosmen,2004,DRA,Mikrokosmen,Iris Drögekamp,low,curated title fallback,He has been keeping an acoustic diary for a long time.,"He has been keeping an acoustic diary for a long time. The sound composer and former advertising copywriter Asmus Tietchens, born in Hamburg in 1947, has been experimenting with tape recorders, electronic sound generators and concrete sound material since the mid-1960s."
https://hoerspiele.dra.de/detailansicht/1466641,Mauricio Kagel,1977,DRA,Mauricio Kagel,Dieter Carls,high,portrait title is name,Mauricio Kagel,"The radio-work maker Mauricio Kagel is introduced by WDR editor Klaus Schöning. The Argentinian composer Mauricio Kagel, who lives in Cologne, is one of the most creative producers of the new radio work."
https://hoerspiele.dra.de/detailansicht/1466804,"""Ich schreibe für mich und Fremde""",2004,DRA,Gertrude Stein,Mira Alexandra Schnoor,medium,first named figure in description,"“A rose is a rose is a rose” is the most famous sentence by Gertrude Stein (1874-1946), one of the most parodied or quoted sentence structures in literary history.","“A rose is a rose is a rose” is the most famous sentence by Gertrude Stein (1874-1946), one of the most parodied or quoted sentence structures in literary history."
https://hoerspiele.dra.de/detailansicht/1470878,Schürflizenz für ins Grab mitgenommene Geheimnisse,2004,DRA,Robert Musil,Karl Corino,medium,first named figure in description,"Due to the loss of Robert Musil's Viennese estate towards the end of the Second World War, due to the destruction of his library, his family papers, his entire correspondence up to 1938, his archive of photographs and newspaper clippings, due to the dispersal of his exiled friends all over the world, the situation for the biographer was quite...","Due to the loss of Robert Musil's Viennese estate towards the end of the Second World War, due to the destruction of his library, his family papers, his entire correspondence up to 1938, his archive of photographs and newspaper clippings, due to the dispersal of his exiled friends all over the world, the situation for the biographer was quite..."
https://hoerspiele.dra.de/detailansicht/1470897,Strahlungen,2004,DRA,Ernst Jünger,Ernst Jünger,medium,source-material by named subject,"The basis of this radio work chamber opera are texts from Ernst Jünger's ""Radiations"", with a center being the ""Paris Diaries"".","The basis of this radio work chamber opera are texts from Ernst Jünger's ""Radiations"", with a center being the ""Paris Diaries"". During the German occupation of France, Jünger was a captain in the German headquarters in Paris from February 1941 until the liberation in August 1944."
https://hoerspiele.dra.de/detailansicht/1472057,Dschaudars Abenteuer,1954,DRA,Dschaudar's mother,Anonymus,medium,curated title override,"Günter Eich structured his radio version of this story as an autobiographically conceived frame story by Dschaudar's mother, which then includes two interrelated stories.","Günter Eich structured his radio version of this story as an autobiographically conceived frame story by Dschaudar's mother, which then includes two interrelated stories."
